Product ID,Category,Brand
P0013,Toys,Lego
P0014,Furniture,Durian
P0015,Electronics,LG
P0016,Clothing,Raymond
P0017,Electronics,Apple
P0018,Electronics,Lenovo
P0019,Groceries,Aashirvaad
P0020,Furniture,Durian
P0001,Groceries,Aashirvaad
P0002,Electronics,Samsung
P0003,Electronics,Lenovo
P0004,Clothing,Raymond
P0005,Electronics,LG
P0006,Clothing,Levi's
P0007,Furniture,Nilkamal
P0008,Furniture,Durian
P0009,Clothing,FabIndia
P0010,Clothing,Peter England
P0011,Clothing,Levi's
P0012,Furniture,Pepperfry
P0013,Groceries,Aashirvaad
P0014,Furniture,Durian
P0015,Groceries,Nestlé
P0016,Toys,Funskool
P0017,Electronics,LG
P0018,Groceries,Amul
P0019,Furniture,Durian
P0020,Groceries,Nestlé
P0001,Electronics,Sony
P0002,Clothing,Levi's
P0003,Electronics,LG
P0004,Toys,Hamleys
P0005,Clothing,Levi's
P0006,Furniture,Pepperfry
P0007,Groceries,India Gate
P0008,Electronics,LG
P0009,Toys,Lego
P0010,Electronics,Samsung
P0011,Toys,Lego
P0012,Clothing,Allen Solly
P0013,Clothing,Peter England
P0014,Clothing,Allen Solly
P0015,Furniture,Godrej Interio
P0016,Groceries,India Gate
P0017,Toys,Lego
P0018,Clothing,Raymond
P0019,Toys,Hasbro
P0020,Clothing,Peter England
P0001,Groceries,Tata Consumer
P0002,Electronics,Lenovo
P0003,Electronics,Sony
P0004,Groceries,Amul
P0005,Electronics,Apple
P0006,Furniture,Godrej Interio
P0007,Groceries,Amul
P0008,Furniture,Urban Ladder
P0009,Clothing,FabIndia
P0010,Furniture,Urban Ladder
P0011,Toys,Hamleys
P0012,Clothing,Allen Solly
P0013,Groceries,India Gate
P0014,Toys,Hasbro
P0015,Groceries,Amul
P0016,Toys,Hamleys
P0017,Groceries,Nestlé
P0018,Electronics,Samsung
P0019,Furniture,Godrej Interio
P0020,Furniture,Nilkamal
P0001,Furniture,Godrej Interio
P0002,Toys,Hasbro
P0003,Electronics,Lenovo
P0004,Toys,Hasbro
P0005,Electronics,Apple
P0006,Furniture,Godrej Interio
P0007,Toys,Funskool
P0008,Toys,Funskool
P0009,Electronics,LG
P0010,Groceries,Tata Consumer
P0011,Electronics,Samsung
P0012,Furniture,Nilkamal
P0013,Furniture,Godrej Interio
P0014,Electronics,Lenovo
P0015,Furniture,Durian
P0016,Groceries,Amul
P0017,Furniture,Pepperfry
P0018,Toys,Hamleys
P0019,Electronics,Sony
P0020,Clothing,FabIndia
P0001,Furniture,Durian
P0002,Electronics,Sony
P0003,Groceries,Nestlé
P0004,Furniture,Durian
P0005,Furniture,Urban Ladder
P0006,Electronics,Sony
P0007,Electronics,Samsung
P0008,Toys,Lego
P0009,Clothing,Raymond
P0010,Furniture,Godrej Interio
P0011,Electronics,Apple
P0012,Electronics,Sony
P0013,Furniture,Pepperfry
P0014,Clothing,Levi's
P0015,Furniture,Godrej Interio
P0016,Clothing,Peter England
P0017,Groceries,Nestlé
P0018,Toys,Lego
P0019,Electronics,Samsung
P0020,Electronics,Lenovo
P0001,Electronics,Sony
P0002,Clothing,FabIndia
P0003,Clothing,FabIndia
P0004,Groceries,Nestlé
P0005,Toys,Hamleys
P0006,Toys,Hamleys
P0007,Electronics,Lenovo
P0008,Toys,Hamleys
P0009,Clothing,Peter England
P0010,Clothing,Raymond
P0011,Clothing,FabIndia
P0012,Furniture,Urban Ladder
P0013,Clothing,Peter England
P0014,Furniture,Godrej Interio
P0015,Toys,Funskool
P0016,Toys,Lego
P0017,Toys,Hasbro
P0018,Furniture,Godrej Interio
P0019,Groceries,Amul
P0020,Furniture,Pepperfry
P0001,Clothing,Raymond
P0002,Toys,Hamleys
P0003,Clothing,Allen Solly
P0004,Groceries,Aashirvaad
P0005,Toys,Funskool
P0006,Clothing,Levi's
P0007,Furniture,Pepperfry
P0008,Clothing,Raymond
P0009,Toys,Mattel
P0010,Clothing,Peter England
P0011,Electronics,LG
P0012,Groceries,Tata Consumer
P0013,Clothing,Levi's
P0014,Toys,Lego
P0015,Electronics,LG
P0016,Clothing,Raymond
P0017,Clothing,FabIndia
P0018,Groceries,India Gate
P0019,Clothing,FabIndia
P0020,Groceries,Nestlé
P0001,Furniture,Urban Ladder
P0002,Clothing,Levi's
P0003,Toys,Hasbro
P0004,Electronics,Apple
P0005,Furniture,Nilkamal
P0006,Toys,Lego
P0007,Groceries,Tata Consumer
P0008,Toys,Mattel
P0009,Groceries,Nestlé
P0010,Groceries,India Gate
P0011,Electronics,Sony
P0012,Electronics,Samsung
P0013,Groceries,Nestlé
P0014,Clothing,Levi's
P0015,Furniture,Nilkamal
P0016,Electronics,Samsung
P0017,Groceries,Aashirvaad
P0018,Furniture,Pepperfry
P0019,Electronics,Samsung
P0020,Groceries,India Gate
P0001,Clothing,Levi's
P0002,Groceries,Aashirvaad
P0003,Clothing,Allen Solly
P0004,Furniture,Urban Ladder
P0005,Groceries,Aashirvaad
P0006,Furniture,Nilkamal
P0007,Clothing,Peter England
P0008,Toys,Lego
P0009,Clothing,FabIndia
P0010,Electronics,Apple
P0011,Toys,Funskool
P0012,Toys,Lego
P0013,Clothing,Allen Solly
P0014,Electronics,Apple
P0015,Groceries,Tata Consumer
P0016,Electronics,Sony
P0017,Toys,Hamleys
P0018,Toys,Hamleys
P0019,Toys,Funskool
P0020,Toys,Mattel
P0001,Groceries,Amul
P0002,Furniture,Durian
P0003,Toys,Hasbro
P0004,Groceries,Aashirvaad
P0005,Toys,Lego
P0006,Furniture,Nilkamal
P0007,Toys,Hamleys
P0008,Furniture,Godrej Interio
P0009,Groceries,Nestlé
P0010,Electronics,Samsung
P0011,Electronics,Lenovo
P0012,Electronics,Lenovo
P0013,Clothing,Levi's
P0014,Furniture,Pepperfry
P0015,Furniture,Durian
P0016,Furniture,Pepperfry
P0017,Clothing,Levi's
P0018,Clothing,Peter England
P0019,Furniture,Pepperfry
P0020,Electronics,Lenovo
P0001,Electronics,Apple
P0002,Clothing,FabIndia
P0003,Electronics,Samsung
P0004,Furniture,Pepperfry
P0005,Clothing,Peter England
P0006,Clothing,Levi's
P0007,Electronics,Samsung
P0008,Groceries,Amul
P0009,Electronics,LG
P0010,Furniture,Durian
P0011,Groceries,Aashirvaad
P0012,Groceries,Tata Consumer
P0013,Toys,Hasbro
P0014,Furniture,Urban Ladder
P0015,Groceries,India Gate
P0016,Toys,Lego
P0017,Groceries,India Gate
P0018,Electronics,Sony
P0019,Electronics,LG
P0020,Groceries,Tata Consumer
P0001,Clothing,Peter England
P0002,Groceries,Amul
P0003,Electronics,Apple
P0004,Furniture,Nilkamal
P0005,Clothing,Raymond
P0006,Clothing,Peter England
P0007,Toys,Hasbro
P0008,Clothing,Raymond
P0009,Clothing,Raymond
P0010,Toys,Funskool
P0011,Groceries,Aashirvaad
P0012,Groceries,India Gate
P0013,Toys,Hasbro
P0014,Groceries,India Gate
P0015,Clothing,Peter England
P0016,Electronics,Lenovo
P0017,Groceries,Amul
P0018,Groceries,Nestlé
P0019,Toys,Mattel
P0020,Furniture,Urban Ladder
P0001,Furniture,Godrej Interio
P0002,Clothing,Raymond
P0003,Clothing,Raymond
P0004,Electronics,LG
P0005,Furniture,Durian
P0006,Electronics,Apple
P0007,Electronics,Sony
P0008,Toys,Hasbro
P0009,Toys,Mattel
P0010,Groceries,India Gate
P0011,Clothing,Peter England
P0012,Groceries,Amul
P0013,Electronics,Apple
P0014,Toys,Funskool
P0015,Groceries,Amul
P0016,Furniture,Durian
P0017,Clothing,Levi's
P0018,Clothing,Raymond
P0019,Toys,Hamleys
P0020,Toys,Lego
P0001,Toys,Funskool
P0002,Toys,Hamleys
P0003,Groceries,India Gate
P0004,Toys,Hasbro
P0005,Clothing,Peter England
P0006,Clothing,Peter England
P0007,Clothing,Levi's
P0008,Groceries,Nestlé
P0009,Clothing,Levi's
P0010,Toys,Hasbro
P0011,Furniture,Durian
P0012,Furniture,Urban Ladder
P0013,Furniture,Pepperfry
P0014,Electronics,Apple
P0015,Groceries,Nestlé
P0016,Furniture,Durian
P0017,Electronics,LG
P0018,Clothing,Allen Solly
P0019,Toys,Funskool
P0020,Electronics,Apple
P0001,Toys,Lego
P0002,Electronics,Lenovo
P0003,Groceries,Aashirvaad
P0004,Furniture,Nilkamal
P0005,Groceries,Amul
P0006,Furniture,Godrej Interio
P0007,Furniture,Durian
P0008,Electronics,Apple
P0009,Clothing,Raymond
P0010,Toys,Funskool
P0011,Clothing,Levi's
P0012,Groceries,Aashirvaad
P0013,Electronics,Lenovo
P0014,Toys,Lego
P0015,Electronics,Samsung
P0016,Clothing,Peter England
P0017,Furniture,Urban Ladder
P0018,Clothing,Raymond
P0019,Toys,Hasbro
P0020,Clothing,FabIndia
P0001,Clothing,FabIndia
P0002,Toys,Mattel
P0003,Groceries,Amul
P0004,Toys,Funskool
P0005,Clothing,Raymond
P0006,Groceries,Amul
P0007,Electronics,Lenovo
P0008,Clothing,FabIndia
P0009,Toys,Hasbro
P0010,Furniture,Godrej Interio
P0011,Electronics,Sony
P0012,Clothing,Peter England
P0013,Toys,Hasbro
P0014,Groceries,India Gate
P0015,Electronics,Sony
P0016,Furniture,Urban Ladder
P0017,Groceries,Amul
P0018,Clothing,Levi's
P0019,Electronics,Lenovo
P0020,Toys,Funskool
P0001,Furniture,Durian
P0002,Groceries,India Gate
P0003,Toys,Hamleys
P0004,Groceries,Amul
P0005,Groceries,Amul
P0006,Clothing,FabIndia
P0007,Toys,Hasbro
P0008,Electronics,LG
P0009,Groceries,Nestlé
P0010,Toys,Hasbro
P0011,Furniture,Godrej Interio
P0012,Groceries,Tata Consumer
P0013,Electronics,LG
P0014,Furniture,Urban Ladder
P0015,Clothing,Allen Solly
P0016,Groceries,Tata Consumer
P0017,Toys,Lego
P0018,Toys,Lego
P0019,Clothing,Allen Solly
P0020,Electronics,Lenovo
P0001,Electronics,Lenovo
P0002,Clothing,Allen Solly
P0003,Clothing,FabIndia
P0004,Furniture,Pepperfry
P0005,Clothing,FabIndia
P0006,Electronics,Apple
P0007,Clothing,Raymond
P0008,Groceries,India Gate
P0009,Electronics,Samsung
P0010,Toys,Funskool
P0011,Toys,Hamleys
P0012,Electronics,Samsung
P0013,Electronics,Sony
P0014,Clothing,FabIndia
P0015,Furniture,Pepperfry
P0016,Clothing,Raymond
P0017,Furniture,Urban Ladder
P0018,Groceries,India Gate
P0019,Clothing,Levi's
P0020,Groceries,Nestlé
P0001,Furniture,Urban Ladder
P0002,Furniture,Nilkamal
P0003,Furniture,Godrej Interio
P0004,Electronics,Sony
P0005,Clothing,Peter England
P0006,Electronics,LG
P0007,Toys,Hamleys
P0008,Electronics,Samsung
P0009,Electronics,Samsung
P0010,Groceries,Tata Consumer
P0011,Clothing,Levi's
P0012,Clothing,FabIndia
P0013,Toys,Hasbro
P0014,Electronics,Samsung
P0015,Furniture,Durian
P0016,Toys,Funskool
P0017,Toys,Hasbro
P0018,Clothing,Peter England
P0019,Clothing,Allen Solly
P0020,Furniture,Nilkamal
P0001,Electronics,Samsung
P0002,Clothing,Peter England
P0003,Groceries,Tata Consumer
P0004,Toys,Funskool
P0005,Groceries,Tata Consumer
P0006,Clothing,Allen Solly
P0007,Furniture,Nilkamal
P0008,Furniture,Durian
P0009,Clothing,Allen Solly
P0010,Furniture,Durian
P0011,Electronics,LG
P0012,Electronics,Apple
P0013,Electronics,LG
P0014,Groceries,Nestlé
P0015,Clothing,Allen Solly
P0016,Toys,Mattel
P0017,Groceries,Amul
P0018,Furniture,Durian
P0019,Groceries,Aashirvaad
P0020,Electronics,Sony
P0001,Electronics,LG
P0002,Clothing,FabIndia
P0003,Toys,Hasbro
P0004,Groceries,Nestlé
P0005,Toys,Hamleys
P0006,Clothing,Raymond
P0007,Clothing,Raymond
P0008,Groceries,India Gate
P0009,Clothing,FabIndia
P0010,Clothing,Peter England
P0011,Groceries,India Gate
P0012,Clothing,Raymond
P0013,Electronics,Sony
P0014,Electronics,Lenovo
P0015,Clothing,Allen Solly
P0016,Groceries,India Gate
P0017,Groceries,Nestlé
P0018,Furniture,Durian
P0019,Clothing,Raymond
P0020,Electronics,LG
P0001,Toys,Funskool
P0002,Furniture,Pepperfry
P0003,Clothing,Allen Solly
P0004,Clothing,Raymond
P0005,Groceries,Tata Consumer
P0006,Electronics,Apple
P0007,Clothing,Peter England
P0008,Toys,Lego
P0009,Groceries,Aashirvaad
P0010,Groceries,Amul
P0011,Groceries,Aashirvaad
P0012,Toys,Mattel
P0013,Furniture,Pepperfry
P0014,Electronics,Lenovo
P0015,Electronics,Lenovo
P0016,Groceries,Amul
P0017,Clothing,Allen Solly
P0018,Toys,Mattel
P0019,Clothing,Raymond
P0020,Electronics,Samsung
P0001,Electronics,LG
P0002,Electronics,Lenovo
P0003,Groceries,Tata Consumer
P0004,Furniture,Durian
P0005,Groceries,India Gate
P0006,Toys,Lego
P0007,Groceries,Aashirvaad
P0008,Furniture,Nilkamal
P0009,Furniture,Urban Ladder
P0010,Electronics,Samsung
P0011,Toys,Hamleys
P0012,Clothing,Allen Solly
P0013,Groceries,Tata Consumer
P0014,Groceries,Nestlé
P0015,Toys,Mattel
P0016,Toys,Hasbro
P0017,Furniture,Pepperfry
P0018,Furniture,Pepperfry
P0019,Toys,Funskool
P0020,Furniture,Godrej Interio
P0001,Groceries,India Gate
P0002,Electronics,LG
P0003,Toys,Lego
P0004,Furniture,Durian
P0005,Furniture,Durian
P0006,Groceries,Nestlé
P0007,Clothing,Peter England
P0008,Groceries,Tata Consumer
P0009,Clothing,Allen Solly
P0010,Clothing,Peter England
P0011,Electronics,Samsung
P0012,Furniture,Pepperfry
P0013,Furniture,Pepperfry
P0014,Electronics,Sony
P0015,Furniture,Durian
P0016,Clothing,Peter England
P0017,Electronics,Apple
P0018,Groceries,Nestlé
P0019,Furniture,Durian
P0020,Furniture,Godrej Interio
P0001,Clothing,Levi's
P0002,Toys,Hamleys
P0003,Clothing,Levi's
P0004,Furniture,Durian
P0005,Toys,Mattel
P0006,Electronics,Sony
P0007,Electronics,Lenovo
P0008,Clothing,Raymond
P0009,Clothing,Allen Solly
P0010,Furniture,Pepperfry
P0011,Toys,Funskool
P0012,Toys,Hasbro
P0013,Groceries,Amul
P0014,Furniture,Durian
P0015,Toys,Mattel
P0016,Furniture,Durian
P0017,Groceries,Tata Consumer
P0018,Furniture,Durian
P0019,Groceries,Amul
P0020,Furniture,Durian
P0001,Electronics,Apple
P0002,Furniture,Pepperfry
P0003,Furniture,Urban Ladder
P0004,Groceries,Tata Consumer
P0005,Furniture,Urban Ladder
P0006,Toys,Hasbro
P0007,Furniture,Nilkamal
P0008,Clothing,Peter England
P0009,Electronics,Sony
P0010,Toys,Mattel
P0011,Clothing,FabIndia
P0012,Furniture,Pepperfry
P0013,Furniture,Godrej Interio
P0014,Toys,Hasbro
P0015,Electronics,LG
P0016,Clothing,Peter England
P0017,Groceries,Tata Consumer
P0018,Toys,Hasbro
P0019,Furniture,Nilkamal
P0020,Furniture,Durian
P0001,Toys,Hamleys
P0002,Toys,Hasbro
P0003,Electronics,Apple
P0004,Furniture,Godrej Interio
P0005,Electronics,Apple
P0006,Toys,Hamleys
P0007,Groceries,Nestlé
P0008,Electronics,Samsung
P0009,Groceries,Aashirvaad
P0010,Groceries,India Gate
P0011,Toys,Funskool
P0012,Electronics,Lenovo
P0013,Clothing,Raymond
P0014,Clothing,Peter England
P0015,Electronics,LG
P0016,Clothing,Levi's
P0017,Electronics,Sony
P0018,Electronics,Lenovo
P0019,Groceries,Nestlé
P0020,Electronics,Lenovo
P0001,Toys,Funskool
P0002,Toys,Hasbro
P0003,Toys,Hamleys
P0004,Clothing,Peter England
P0005,Toys,Hasbro
P0006,Clothing,FabIndia
P0007,Furniture,Durian
P0008,Electronics,Apple
P0009,Toys,Funskool
P0010,Electronics,Apple
P0011,Electronics,LG
P0012,Groceries,Nestlé
P0013,Groceries,Tata Consumer
P0014,Furniture,Durian
P0015,Toys,Lego
P0016,Furniture,Nilkamal
P0017,Toys,Hasbro
P0018,Electronics,Sony
P0019,Clothing,Levi's
P0020,Groceries,Tata Consumer
P0001,Furniture,Durian
P0002,Clothing,Allen Solly
P0003,Toys,Mattel
P0004,Electronics,Apple
P0005,Clothing,Raymond
P0006,Electronics,LG
P0007,Furniture,Godrej Interio
P0008,Groceries,Tata Consumer
P0009,Electronics,Apple
P0010,Toys,Mattel
P0011,Groceries,India Gate
P0012,Clothing,Allen Solly
P0013,Clothing,Allen Solly
P0014,Furniture,Nilkamal
P0015,Clothing,Raymond
P0016,Toys,Hasbro
P0017,Clothing,Allen Solly
P0018,Clothing,Allen Solly
P0019,Electronics,Lenovo
P0020,Toys,Mattel
P0001,Toys,Hamleys
P0002,Toys,Hamleys
P0003,Furniture,Nilkamal
P0004,Toys,Funskool
P0005,Furniture,Durian
P0006,Furniture,Durian
P0007,Furniture,Godrej Interio
P0008,Toys,Hasbro
P0009,Electronics,LG
P0010,Electronics,LG
P0011,Clothing,Raymond
P0012,Clothing,Peter England
P0013,Groceries,Tata Consumer
P0014,Electronics,Apple
P0015,Electronics,Apple
P0016,Toys,Lego
P0017,Groceries,India Gate
P0018,Groceries,Nestlé
P0019,Furniture,Nilkamal
P0020,Clothing,Peter England
P0001,Groceries,Nestlé
P0002,Clothing,FabIndia
P0003,Electronics,LG
P0004,Clothing,Peter England
P0005,Furniture,Urban Ladder
P0006,Electronics,LG
P0007,Clothing,FabIndia
P0008,Clothing,FabIndia
P0009,Electronics,Sony
P0010,Clothing,FabIndia
P0011,Groceries,Tata Consumer
P0012,Furniture,Pepperfry
P0013,Furniture,Pepperfry
P0014,Groceries,Aashirvaad
P0015,Groceries,Tata Consumer
P0016,Furniture,Durian
P0017,Electronics,Apple
P0018,Electronics,Sony
P0019,Groceries,Amul
P0020,Toys,Hasbro
P0001,Clothing,Levi's
P0002,Clothing,Levi's
P0003,Clothing,Levi's
P0004,Groceries,India Gate
P0005,Furniture,Nilkamal
P0006,Furniture,Durian
P0007,Furniture,Godrej Interio
P0008,Clothing,Peter England
P0009,Electronics,LG
P0010,Electronics,Samsung
P0011,Toys,Hasbro
P0012,Clothing,Levi's
P0013,Furniture,Urban Ladder
P0014,Furniture,Pepperfry
P0015,Electronics,Samsung
P0016,Clothing,FabIndia
P0017,Electronics,Lenovo
P0018,Electronics,Apple
P0019,Clothing,Raymond
P0020,Electronics,LG
P0001,Electronics,LG
P0002,Furniture,Godrej Interio
P0003,Groceries,India Gate
P0004,Clothing,Peter England
P0005,Groceries,Amul
P0006,Furniture,Nilkamal
P0007,Electronics,Apple
P0008,Furniture,Urban Ladder
P0009,Clothing,Allen Solly
P0010,Groceries,Amul
P0011,Furniture,Godrej Interio
P0012,Groceries,Aashirvaad
P0013,Electronics,LG
P0014,Electronics,Apple
P0015,Toys,Lego
P0016,Toys,Hasbro
P0017,Toys,Mattel
P0018,Groceries,India Gate
P0019,Toys,Mattel
P0020,Groceries,Aashirvaad
P0001,Furniture,Urban Ladder
P0002,Furniture,Pepperfry
P0003,Clothing,Levi's
P0004,Toys,Hamleys
P0005,Clothing,Allen Solly
P0006,Groceries,Tata Consumer
P0007,Groceries,Nestlé
P0008,Clothing,Raymond
P0009,Electronics,LG
P0010,Toys,Funskool
P0011,Groceries,Tata Consumer
P0012,Electronics,Sony
P0013,Electronics,Samsung
P0014,Furniture,Durian
P0015,Groceries,Tata Consumer
P0016,Electronics,Samsung
P0017,Clothing,FabIndia
P0018,Furniture,Godrej Interio
P0019,Groceries,India Gate
P0020,Electronics,Lenovo
P0001,Furniture,Urban Ladder
P0002,Toys,Hasbro
P0003,Toys,Hamleys
P0004,Clothing,Levi's
P0005,Groceries,Tata Consumer
P0006,Toys,Funskool
P0007,Groceries,Nestlé
P0008,Furniture,Godrej Interio
P0009,Toys,Hamleys
P0010,Electronics,Lenovo
P0011,Electronics,Apple
P0012,Groceries,Nestlé
P0013,Groceries,India Gate
P0014,Groceries,Amul
P0015,Furniture,Durian
P0016,Clothing,Levi's
P0017,Electronics,Apple
P0018,Electronics,Sony
P0019,Groceries,Amul
P0020,Electronics,Samsung
P0001,Electronics,Lenovo
P0002,Electronics,LG
P0003,Furniture,Durian
P0004,Toys,Funskool
P0005,Electronics,Samsung
P0006,Groceries,Tata Consumer
P0007,Furniture,Durian
P0008,Groceries,India Gate
P0009,Toys,Mattel
P0010,Toys,Lego
P0011,Toys,Mattel
P0012,Electronics,Lenovo
P0013,Electronics,Lenovo
P0014,Groceries,India Gate
P0015,Clothing,Allen Solly
P0016,Clothing,FabIndia
P0017,Groceries,India Gate
P0018,Clothing,Raymond
P0019,Groceries,Tata Consumer
P0020,Toys,Lego
P0001,Furniture,Nilkamal
P0002,Furniture,Godrej Interio
P0003,Toys,Mattel
P0004,Clothing,Levi's
P0005,Furniture,Pepperfry
P0006,Furniture,Urban Ladder
P0007,Groceries,Nestlé
P0008,Clothing,FabIndia
P0009,Groceries,Aashirvaad
P0010,Electronics,LG
P0011,Clothing,Raymond
P0012,Toys,Lego
P0013,Furniture,Pepperfry
P0014,Electronics,Samsung
P0015,Toys,Hamleys
P0016,Groceries,Tata Consumer
P0017,Furniture,Nilkamal
P0018,Toys,Mattel
P0019,Clothing,Allen Solly
P0020,Toys,Mattel
P0001,Clothing,FabIndia
P0002,Toys,Lego
P0003,Electronics,Sony
P0004,Furniture,Godrej Interio
P0005,Furniture,Urban Ladder
P0006,Clothing,Peter England
P0007,Groceries,Amul
P0008,Toys,Hamleys
P0009,Toys,Hasbro
P0010,Clothing,FabIndia
P0011,Clothing,Allen Solly
P0012,Clothing,Peter England
P0013,Furniture,Pepperfry
P0014,Electronics,LG
P0015,Clothing,Levi's
P0016,Groceries,Aashirvaad
P0017,Groceries,India Gate
P0018,Toys,Hasbro
P0019,Clothing,Levi's
P0020,Toys,Funskool
P0001,Toys,Hasbro
P0002,Groceries,India Gate
P0003,Clothing,Levi's
P0004,Furniture,Nilkamal
P0005,Furniture,Nilkamal
P0006,Toys,Hasbro
P0007,Clothing,Raymond
P0008,Furniture,Nilkamal
P0009,Electronics,LG
P0010,Clothing,FabIndia
P0011,Furniture,Pepperfry
P0012,Electronics,Sony
P0013,Toys,Hamleys
P0014,Toys,Hasbro
P0015,Furniture,Godrej Interio
P0016,Toys,Funskool
P0017,Electronics,Apple
P0018,Groceries,Amul
P0019,Electronics,Samsung
P0020,Clothing,Peter England
P0001,Clothing,Raymond
P0002,Clothing,Raymond
P0003,Furniture,Durian
P0004,Toys,Hasbro
P0005,Toys,Funskool
P0006,Furniture,Urban Ladder
P0007,Electronics,Sony
P0008,Groceries,India Gate
P0009,Groceries,Amul
P0010,Furniture,Urban Ladder
P0011,Electronics,Apple
P0012,Clothing,FabIndia
P0013,Electronics,LG
P0014,Furniture,Nilkamal
P0015,Toys,Hasbro
P0016,Clothing,Raymond
P0017,Groceries,India Gate
P0018,Clothing,Allen Solly
P0019,Groceries,Tata Consumer
P0020,Toys,Hamleys
P0001,Toys,Hamleys
P0002,Electronics,Samsung
P0003,Groceries,Amul
P0004,Electronics,Apple
P0005,Clothing,Allen Solly
P0006,Groceries,Tata Consumer
P0007,Electronics,Sony
P0008,Clothing,Levi's
P0009,Toys,Hasbro
P0010,Toys,Hamleys
P0011,Toys,Hasbro
P0012,Electronics,Lenovo
P0013,Electronics,Sony
P0014,Furniture,Nilkamal
P0015,Furniture,Godrej Interio
P0016,Clothing,Levi's
P0017,Groceries,India Gate
P0018,Toys,Mattel
P0019,Toys,Lego
P0020,Groceries,Aashirvaad
P0001,Electronics,Lenovo
P0002,Clothing,Raymond
P0003,Groceries,Nestlé
P0004,Furniture,Nilkamal
P0005,Toys,Hamleys
P0006,Groceries,Amul
P0007,Furniture,Urban Ladder
P0008,Electronics,LG
P0009,Toys,Lego
P0010,Electronics,LG
P0011,Toys,Hasbro
P0012,Groceries,Tata Consumer
P0013,Toys,Lego
P0014,Groceries,Aashirvaad
P0015,Groceries,Tata Consumer
P0016,Groceries,India Gate
